year,destination,origin,type,Value
2014,Canada,Myanmar,Refugees (incl. refugee-like situations),264
2014,Canada,Montenegro,Asylum-seekers,*
2014,Canada,Montenegro,Refugees (incl. refugee-like situations),19
2014,Canada,Mongolia,Asylum-seekers,14
2014,Canada,Mongolia,Refugees (incl. refugee-like situations),130
2014,Canada,Mozambique,Asylum-seekers,
2014,Canada,Mozambique,Refugees (incl. refugee-like situations),6
2014,Canada,Mauritania,Asylum-seekers,11
2014,Canada,Mauritania,Refugees (incl. refugee-like situations),265
2014,Canada,Mauritius,Asylum-seekers,*
2014,Canada,Mauritius,Refugees (incl. refugee-like situations),*
2014,Canada,Malawi,Asylum-seekers,*
2014,Canada,Malawi,Refugees (incl. refugee-like situations),31
2014,Canada,Malaysia,Asylum-seekers,*
2014,Canada,Malaysia,Refugees (incl. refugee-like situations),149
2014,Canada,Namibia,Asylum-seekers,*
2014,Canada,Namibia,Refugees (incl. refugee-like situations),207
2014,Canada,Niger,Asylum-seekers,*
2014,Canada,Niger,Refugees (incl. refugee-like situations),84
2014,Canada,Nigeria,Asylum-seekers,362
2014,Canada,Nigeria,Refugees (incl. refugee-like situations),4683
2014,Canada,Nicaragua,Asylum-seekers,*
2014,Canada,Nicaragua,Refugees (incl. refugee-like situations),141
2014,Canada,Netherlands,Asylum-seekers,6
2014,Canada,Netherlands,Refugees (incl. refugee-like situations),38
2014,Canada,Norway,Asylum-seekers,*
2014,Canada,Norway,Refugees (incl. refugee-like situations),*
2014,Canada,Nepal,Asylum-seekers,20
2014,Canada,Nepal,Refugees (incl. refugee-like situations),1223
2014,Canada,New Zealand,Asylum-seekers,
2014,Canada,New Zealand,Refugees (incl. refugee-like situations),*
2014,Canada,Oman,Asylum-seekers,*
2014,Canada,Oman,Refugees (incl. refugee-like situations),14
2014,Canada,Pakistan,Asylum-seekers,330
2014,Canada,Pakistan,Refugees (incl. refugee-like situations),8613
2014,Canada,Panama,Asylum-seekers,6
2014,Canada,Panama,Refugees (incl. refugee-like situations),40
2014,Canada,Peru,Asylum-seekers,6
2014,Canada,Peru,Refugees (incl. refugee-like situations),1505
2014,Canada,Philippines,Asylum-seekers,10
2014,Canada,Philippines,Refugees (incl. refugee-like situations),301
2014,Canada,Poland,Asylum-seekers,10
2014,Canada,Poland,Refugees (incl. refugee-like situations),259
2014,Canada,Dem. People's Rep. of Korea,Asylum-seekers,*
2014,Canada,Dem. People's Rep. of Korea,Refugees (incl. refugee-like situations),126
2014,Canada,Portugal,Asylum-seekers,*
2014,Canada,Portugal,Refugees (incl. refugee-like situations),10
2014,Canada,Paraguay,Asylum-seekers,*
2014,Canada,Paraguay,Refugees (incl. refugee-like situations),43
2014,Canada,Palestinian,Asylum-seekers,42
2014,Canada,Palestinian,Refugees (incl. refugee-like situations),634
2014,Canada,Qatar,Asylum-seekers,*
2014,Canada,Qatar,Refugees (incl. refugee-like situations),8
2014,Canada,Réunion,Asylum-seekers,*
2014,Canada,Réunion,Refugees (incl. refugee-like situations),
2014,Canada,Romania,Asylum-seekers,12
2014,Canada,Romania,Refugees (incl. refugee-like situations),460
2014,Canada,Russian Federation,Asylum-seekers,40
2014,Canada,Russian Federation,Refugees (incl. refugee-like situations),1315
2014,Canada,Rwanda,Asylum-seekers,30
2014,Canada,Rwanda,Refugees (incl. refugee-like situations),1647
2014,Canada,Saudi Arabia,Asylum-seekers,10
2014,Canada,Saudi Arabia,Refugees (incl. refugee-like situations),119
2014,Canada,Sudan,Asylum-seekers,46
2014,Canada,Sudan,Refugees (incl. refugee-like situations),671
2014,Canada,Senegal,Asylum-seekers,27
2014,Canada,Senegal,Refugees (incl. refugee-like situations),216
2014,Canada,Singapore,Asylum-seekers,*
2014,Canada,Singapore,Refugees (incl. refugee-like situations),29
2014,Canada,Solomon Islands,Asylum-seekers,*
2014,Canada,Solomon Islands,Refugees (incl. refugee-like situations),39
2014,Canada,Sierra Leone,Asylum-seekers,*
2014,Canada,Sierra Leone,Refugees (incl. refugee-like situations),158
2014,Canada,El Salvador,Asylum-seekers,64
2014,Canada,El Salvador,Refugees (incl. refugee-like situations),1301
2014,Canada,San Marino,Asylum-seekers,
2014,Canada,San Marino,Refugees (incl. refugee-like situations),*
2014,Canada,Somalia,Asylum-seekers,204
2014,Canada,Somalia,Refugees (incl. refugee-like situations),2821
2014,Canada,Saint-Pierre-et-Miquelon,Asylum-seekers,*
2014,Canada,Saint-Pierre-et-Miquelon,Refugees (incl. refugee-like situations),
2014,Canada,Serbia and Kosovo (S/RES/1244 (1999)),Asylum-seekers,41
2014,Canada,Serbia and Kosovo (S/RES/1244 (1999)),Refugees (incl. refugee-like situations),429
2014,Canada,South Sudan,Asylum-seekers,*
2014,Canada,South Sudan,Refugees (incl. refugee-like situations),
2014,Canada,Suriname,Asylum-seekers,
2014,Canada,Suriname,Refugees (incl. refugee-like situations),8
2014,Canada,Slovakia,Asylum-seekers,296
2014,Canada,Slovakia,Refugees (incl. refugee-like situations),39
2014,Canada,Slovenia,Asylum-seekers,*
2014,Canada,Slovenia,Refugees (incl. refugee-like situations),9
2014,Canada,Sweden,Asylum-seekers,*
2014,Canada,Sweden,Refugees (incl. refugee-like situations),*
2014,Canada,Swaziland,Asylum-seekers,*
2014,Canada,Swaziland,Refugees (incl. refugee-like situations),101
2014,Canada,Seychelles,Asylum-seekers,
2014,Canada,Seychelles,Refugees (incl. refugee-like situations),10
2014,Canada,Syrian Arab Rep.,Asylum-seekers,184
2014,Canada,Syrian Arab Rep.,Refugees (incl. refugee-like situations),705
2014,Canada,Turks and Caicos Islands,Asylum-seekers,*
2014,Canada,Turks and Caicos Islands,Refugees (incl. refugee-like situations),
2014,Canada,Chad,Asylum-seekers,43
2014,Canada,Chad,Refugees (incl. refugee-like situations),474
2014,Canada,Togo,Asylum-seekers,12
2014,Canada,Togo,Refugees (incl. refugee-like situations),224
2014,Canada,Thailand,Asylum-seekers,*
2014,Canada,Thailand,Refugees (incl. refugee-like situations),36
2014,Canada,Tibetan,Asylum-seekers,
2014,Canada,Tibetan,Refugees (incl. refugee-like situations),58
2014,Canada,Tajikistan,Asylum-seekers,*
2014,Canada,Tajikistan,Refugees (incl. refugee-like situations),59
2014,Canada,Turkmenistan,Asylum-seekers,*
2014,Canada,Turkmenistan,Refugees (incl. refugee-like situations),22
2014,Canada,Trinidad and Tobago,Asylum-seekers,17
2014,Canada,Trinidad and Tobago,Refugees (incl. refugee-like situations),264
2014,Canada,Tunisia,Asylum-seekers,28
2014,Canada,Tunisia,Refugees (incl. refugee-like situations),199
2014,Canada,Turkey,Asylum-seekers,111
2014,Canada,Turkey,Refugees (incl. refugee-like situations),2863
2014,Canada,United Rep. of Tanzania,Asylum-seekers,7
2014,Canada,United Rep. of Tanzania,Refugees (incl. refugee-like situations),320
2014,Canada,Uganda,Asylum-seekers,27
2014,Canada,Uganda,Refugees (incl. refugee-like situations),804
2014,Canada,Ukraine,Asylum-seekers,158
2014,Canada,Ukraine,Refugees (incl. refugee-like situations),1468
2014,Canada,Uruguay,Asylum-seekers,*
2014,Canada,Uruguay,Refugees (incl. refugee-like situations),106
2014,Canada,United States of America,Asylum-seekers,60
2014,Canada,United States of America,Refugees (incl. refugee-like situations),4687
2014,Canada,Uzbekistan,Asylum-seekers,10
2014,Canada,Uzbekistan,Refugees (incl. refugee-like situations),271
2014,Canada,Saint Vincent and the Grenadines,Asylum-seekers,33
2014,Canada,Saint Vincent and the Grenadines,Refugees (incl. refugee-like situations),1723
2014,Canada,Venezuela (Bolivarian Republic of),Asylum-seekers,92
2014,Canada,Venezuela (Bolivarian Republic of),Refugees (incl. refugee-like situations),849
2014,Canada,Viet Nam,Asylum-seekers,*
2014,Canada,Viet Nam,Refugees (incl. refugee-like situations),126
2014,Canada,Stateless,Asylum-seekers,83
2014,Canada,Stateless,Refugees (incl. refugee-like situations),1583
2014,Canada,Various/Unknown,Asylum-seekers,9783
2014,Canada,Various/Unknown,Refugees (incl. refugee-like situations),59
2014,Canada,Yemen,Asylum-seekers,32
2014,Canada,Yemen,Refugees (incl. refugee-like situations),239
2014,Canada,South Africa,Asylum-seekers,13
2014,Canada,South Africa,Refugees (incl. refugee-like situations),51
2014,Canada,Zambia,Asylum-seekers,*
2014,Canada,Zambia,Refugees (incl. refugee-like situations),60
2014,Canada,Zimbabwe,Asylum-seekers,35
2014,Canada,Zimbabwe,Refugees (incl. refugee-like situations),2767
2014,Switzerland,Afghanistan,Asylum-seekers,887
2014,Switzerland,Afghanistan,Refugees (incl. refugee-like situations),4119
2014,Switzerland,Angola,Asylum-seekers,52
2014,Switzerland,Angola,Refugees (incl. refugee-like situations),975
2014,Switzerland,Albania,Asylum-seekers,72
2014,Switzerland,Albania,Refugees (incl. refugee-like situations),47
2014,Switzerland,Argentina,Asylum-seekers,
2014,Switzerland,Argentina,Refugees (incl. refugee-like situations),*
2014,Switzerland,Armenia,Asylum-seekers,137
2014,Switzerland,Armenia,Refugees (incl. refugee-like situations),108
2014,Switzerland,Australia,Asylum-seekers,*
2014,Switzerland,Australia,Refugees (incl. refugee-like situations),*
2014,Switzerland,Austria,Asylum-seekers,
2014,Switzerland,Austria,Refugees (incl. refugee-like situations),*
2014,Switzerland,Azerbaijan,Asylum-seekers,37
2014,Switzerland,Azerbaijan,Refugees (incl. refugee-like situations),74
2014,Switzerland,Burundi,Asylum-seekers,7
2014,Switzerland,Burundi,Refugees (incl. refugee-like situations),66
2014,Switzerland,Belgium,Asylum-seekers,*
2014,Switzerland,Belgium,Refugees (incl. refugee-like situations),
2014,Switzerland,Benin,Asylum-seekers,17
2014,Switzerland,Benin,Refugees (incl. refugee-like situations),26
2014,Switzerland,Burkina Faso,Asylum-seekers,11
2014,Switzerland,Burkina Faso,Refugees (incl. refugee-like situations),7
2014,Switzerland,Bangladesh,Asylum-seekers,44
2014,Switzerland,Bangladesh,Refugees (incl. refugee-like situations),54
2014,Switzerland,Bulgaria,Asylum-seekers,*
2014,Switzerland,Bulgaria,Refugees (incl. refugee-like situations),11
2014,Switzerland,Bahrain,Asylum-seekers,*
2014,Switzerland,Bahrain,Refugees (incl. refugee-like situations),*
2014,Switzerland,Bosnia and Herzegovina,Asylum-seekers,114
2014,Switzerland,Bosnia and Herzegovina,Refugees (incl. refugee-like situations),2460
2014,Switzerland,Belarus,Asylum-seekers,37
2014,Switzerland,Belarus,Refugees (incl. refugee-like situations),33
2014,Switzerland,Bolivia (Plurinational State of),Asylum-seekers,
2014,Switzerland,Bolivia (Plurinational State of),Refugees (incl. refugee-like situations),*
2014,Switzerland,Brazil,Asylum-seekers,*
2014,Switzerland,Brazil,Refugees (incl. refugee-like situations),9
2014,Switzerland,Brunei Darussalam,Asylum-seekers,*
2014,Switzerland,Brunei Darussalam,Refugees (incl. refugee-like situations),
2014,Switzerland,Bhutan,Asylum-seekers,*
2014,Switzerland,Bhutan,Refugees (incl. refugee-like situations),*
2014,Switzerland,Botswana,Asylum-seekers,*
2014,Switzerland,Botswana,Refugees (incl. refugee-like situations),
2014,Switzerland,Central African Rep.,Asylum-seekers,*
2014,Switzerland,Central African Rep.,Refugees (incl. refugee-like situations),9
2014,Switzerland,Canada,Asylum-seekers,*
2014,Switzerland,Canada,Refugees (incl. refugee-like situations),*
2014,Switzerland,Switzerland,Asylum-seekers,
2014,Switzerland,Switzerland,Refugees (incl. refugee-like situations),
2014,Switzerland,Chile,Asylum-seekers,
2014,Switzerland,Chile,Refugees (incl. refugee-like situations),11
2014,Switzerland,China,Asylum-seekers,730
2014,Switzerland,China,Refugees (incl. refugee-like situations),3344
2014,Switzerland,Côte d'Ivoire,Asylum-seekers,83
2014,Switzerland,Côte d'Ivoire,Refugees (incl. refugee-like situations),151
2014,Switzerland,Cameroon,Asylum-seekers,55
2014,Switzerland,Cameroon,Refugees (incl. refugee-like situations),197
2014,Switzerland,Dem. Rep. of the Congo,Asylum-seekers,253
2014,Switzerland,Dem. Rep. of the Congo,Refugees (incl. refugee-like situations),1337
2014,Switzerland,Congo,Asylum-seekers,7
2014,Switzerland,Congo,Refugees (incl. refugee-like situations),75
2014,Switzerland,Colombia,Asylum-seekers,5
2014,Switzerland,Colombia,Refugees (incl. refugee-like situations),302
2014,Switzerland,Cabo Verde,Asylum-seekers,*
2014,Switzerland,Cabo Verde,Refugees (incl. refugee-like situations),*
2014,Switzerland,Cuba,Asylum-seekers,*
2014,Switzerland,Cuba,Refugees (incl. refugee-like situations),40
2014,Switzerland,Czech Rep.,Asylum-seekers,*
2014,Switzerland,Czech Rep.,Refugees (incl. refugee-like situations),8
2014,Switzerland,Germany,Asylum-seekers,*
2014,Switzerland,Germany,Refugees (incl. refugee-like situations),*
2014,Switzerland,Djibouti,Asylum-seekers,*
2014,Switzerland,Djibouti,Refugees (incl. refugee-like situations),5
2014,Switzerland,Dominican Rep.,Asylum-seekers,
2014,Switzerland,Dominican Rep.,Refugees (incl. refugee-like situations),*
2014,Switzerland,Algeria,Asylum-seekers,107
2014,Switzerland,Algeria,Refugees (incl. refugee-like situations),166
2014,Switzerland,Ecuador,Asylum-seekers,
2014,Switzerland,Ecuador,Refugees (incl. refugee-like situations),10
2014,Switzerland,Egypt,Asylum-seekers,95
2014,Switzerland,Egypt,Refugees (incl. refugee-like situations),64
2014,Switzerland,Eritrea,Asylum-seekers,6465
2014,Switzerland,Eritrea,Refugees (incl. refugee-like situations),16091
2014,Switzerland,Western Sahara,Asylum-seekers,*
2014,Switzerland,Western Sahara,Refugees (incl. refugee-like situations),7
2014,Switzerland,Spain,Asylum-seekers,*
2014,Switzerland,Spain,Refugees (incl. refugee-like situations),*
2014,Switzerland,Ethiopia,Asylum-seekers,509
2014,Switzerland,Ethiopia,Refugees (incl. refugee-like situations),845
2014,Switzerland,France,Asylum-seekers,*
2014,Switzerland,France,Refugees (incl. refugee-like situations),*
2014,Switzerland,Gabon,Asylum-seekers,*
2014,Switzerland,Gabon,Refugees (incl. refugee-like situations),*
2014,Switzerland,United Kingdom,Asylum-seekers,*
2014,Switzerland,United Kingdom,Refugees (incl. refugee-like situations),
2014,Switzerland,Georgia,Asylum-seekers,149
2014,Switzerland,Georgia,Refugees (incl. refugee-like situations),87
2014,Switzerland,Ghana,Asylum-seekers,33
2014,Switzerland,Ghana,Refugees (incl. refugee-like situations),11
2014,Switzerland,Guinea,Asylum-seekers,140
2014,Switzerland,Guinea,Refugees (incl. refugee-like situations),111
2014,Switzerland,Gambia,Asylum-seekers,126
2014,Switzerland,Gambia,Refugees (incl. refugee-like situations),50
2014,Switzerland,Guinea-Bissau,Asylum-seekers,57
2014,Switzerland,Guinea-Bissau,Refugees (incl. refugee-like situations),44
2014,Switzerland,Equatorial Guinea,Asylum-seekers,5
2014,Switzerland,Equatorial Guinea,Refugees (incl. refugee-like situations),
2014,Switzerland,Guatemala,Asylum-seekers,*
2014,Switzerland,Guatemala,Refugees (incl. refugee-like situations),
2014,Switzerland,Honduras,Asylum-seekers,*
2014,Switzerland,Honduras,Refugees (incl. refugee-like situations),
2014,Switzerland,Croatia,Asylum-seekers,*
2014,Switzerland,Croatia,Refugees (incl. refugee-like situations),46
2014,Switzerland,Haiti,Asylum-seekers,*
2014,Switzerland,Haiti,Refugees (incl. refugee-like situations),*
2014,Switzerland,Hungary,Asylum-seekers,*
2014,Switzerland,Hungary,Refugees (incl. refugee-like situations),9
2014,Switzerland,India,Asylum-seekers,10
2014,Switzerland,India,Refugees (incl. refugee-like situations),50
2014,Switzerland,Iran (Islamic Rep. of),Asylum-seekers,451
2014,Switzerland,Iran (Islamic Rep. of),Refugees (incl. refugee-like situations),1486
2014,Switzerland,Iraq,Asylum-seekers,307
2014,Switzerland,Iraq,Refugees (incl. refugee-like situations),3751
2014,Switzerland,Israel,Asylum-seekers,*
2014,Switzerland,Israel,Refugees (incl. refugee-like situations),*
2014,Switzerland,Italy,Asylum-seekers,*
2014,Switzerland,Italy,Refugees (incl. refugee-like situations),7
2014,Switzerland,Jamaica,Asylum-seekers,*
2014,Switzerland,Jamaica,Refugees (incl. refugee-like situations),
2014,Switzerland,Jordan,Asylum-seekers,31
2014,Switzerland,Jordan,Refugees (incl. refugee-like situations),31
2014,Switzerland,Japan,Asylum-seekers,*
2014,Switzerland,Japan,Refugees (incl. refugee-like situations),
2014,Switzerland,Kazakhstan,Asylum-seekers,23
2014,Switzerland,Kazakhstan,Refugees (incl. refugee-like situations),14
2014,Switzerland,Kenya,Asylum-seekers,11
2014,Switzerland,Kenya,Refugees (incl. refugee-like situations),45
2014,Switzerland,Kyrgyzstan,Asylum-seekers,9
2014,Switzerland,Kyrgyzstan,Refugees (incl. refugee-like situations),25
2014,Switzerland,Cambodia,Asylum-seekers,*
2014,Switzerland,Cambodia,Refugees (incl. refugee-like situations),356
2014,Switzerland,Rep. of Korea,Asylum-seekers,*
2014,Switzerland,Rep. of Korea,Refugees (incl. refugee-like situations),
2014,Switzerland,Kuwait,Asylum-seekers,*
2014,Switzerland,Kuwait,Refugees (incl. refugee-like situations),
2014,Switzerland,Lao People's Dem. Rep.,Asylum-seekers,
2014,Switzerland,Lao People's Dem. Rep.,Refugees (incl. refugee-like situations),143
2014,Switzerland,Lebanon,Asylum-seekers,39
2014,Switzerland,Lebanon,Refugees (incl. refugee-like situations),41
2014,Switzerland,Liberia,Asylum-seekers,27
2014,Switzerland,Liberia,Refugees (incl. refugee-like situations),48
2014,Switzerland,Libya,Asylum-seekers,137
2014,Switzerland,Libya,Refugees (incl. refugee-like situations),216
2014,Switzerland,Sri Lanka,Asylum-seekers,1540
2014,Switzerland,Sri Lanka,Refugees (incl. refugee-like situations),3731
2014,Switzerland,Lithuania,Asylum-seekers,*
2014,Switzerland,Lithuania,Refugees (incl. refugee-like situations),
2014,Switzerland,Latvia,Asylum-seekers,*
2014,Switzerland,Latvia,Refugees (incl. refugee-like situations),*
2014,Switzerland,Morocco,Asylum-seekers,166
2014,Switzerland,Morocco,Refugees (incl. refugee-like situations),33
2014,Switzerland,Rep. of Moldova,Asylum-seekers,5
2014,Switzerland,Rep. of Moldova,Refugees (incl. refugee-like situations),13
2014,Switzerland,Madagascar,Asylum-seekers,
2014,Switzerland,Madagascar,Refugees (incl. refugee-like situations),*
2014,Switzerland,Mexico,Asylum-seekers,*
2014,Switzerland,Mexico,Refugees (incl. refugee-like situations),*
2014,Switzerland,The former Yugoslav Republic of Macedonia,Asylum-seekers,88
2014,Switzerland,The former Yugoslav Republic of Macedonia,Refugees (incl. refugee-like situations),181
2014,Switzerland,Mali,Asylum-seekers,101
2014,Switzerland,Mali,Refugees (incl. refugee-like situations),15
2014,Switzerland,Myanmar,Asylum-seekers,7
2014,Switzerland,Myanmar,Refugees (incl. refugee-like situations),52
2014,Switzerland,Montenegro,Asylum-seekers,14
2014,Switzerland,Montenegro,Refugees (incl. refugee-like situations),33
2014,Switzerland,Mongolia,Asylum-seekers,59
2014,Switzerland,Mongolia,Refugees (incl. refugee-like situations),77
2014,Switzerland,Mozambique,Asylum-seekers,*
2014,Switzerland,Mozambique,Refugees (incl. refugee-like situations),
2014,Switzerland,Mauritania,Asylum-seekers,23
